Symbol,Date,Exchange,Open,High,Low,Close,Prev High,Prev Low,Prev Close,GAP%,ATR14,Outstanding Shares,Market Cap,Volume(-1),Volume(-2),Volume(-3),Avg Prev 3 Day Volume,PM Volume,Daily Volume,Volume Open to HOD,Volume HOD to Close,PM Trades,No. Trades,PM Volume / Avg Prev 3 Day Volume,Daily Volume / Avg Prev 3 Day Volume,PM Supply Rotation,Daily Supply Rotation,Supply Rotations Open to HOD,Supply Rotations HOD to Close,Open Time,Time HOD,Time LOD,Minutes Open to HOD,Minutes Open to LOD,Time HOD - LOD,Broke PM High,Broke PM Low,Day
VIVK,2022-04-27,NASDAQ,3.04,4.5,2.95,3.65,1.91,1.71,1.71,77.78,2.81,15038619.0,25716038.49,54855.0,76362.0,17755.0,49657.33,5601373.0,80505827.0,33966165.0,35729443.0,18529.0,268774.0,112.8,1621.23,0.37,5.35,2.26,2.38,09:30:00,08:37:00,08:32:00,-53.0,-58.0,5.0,False,False,2
IDAI,2022-04-28,NASDAQ,6.29,8.05,4.42,4.7,2.24,1.74,2.1,199.52,6.31,52929320.0,111151572.0,40267.0,4966.0,9189.0,18140.67,11185320.0,55417347.0,4451348.0,33100009.0,48088.0,271457.0,616.59,3054.87,0.21,1.05,0.08,0.63,09:30:00,09:33:00,04:39:00,3.0,-291.0,294.0,True,False,3
STAB,2022-04-28,NASDAQ,0.36,0.5,0.34,0.38,0.21,0.2,0.21,70.91,0.3,49979531.0,10445721.98,18283131.0,1459678.0,1935418.0,7226075.67,25935063.0,216095541.0,121041300.0,63469494.0,22202.0,176363.0,3.59,29.9,0.52,4.32,2.42,1.27,09:30:00,12:17:00,06:37:00,167.0,-173.0,340.0,True,False,3
GTYH,2022-04-29,NASDAQ,6.17,6.2,6.05,6.09,2.85,2.6,2.83,118.02,3.69,59408122.0,168124985.26,144226.0,202202.0,188564.0,178330.67,3336952.0,18398996.0,593586.0,13682759.0,1354.0,24422.0,18.71,103.17,0.06,0.31,0.01,0.23,09:30:00,07:34:00,12:11:00,-116.0,161.0,-277.0,False,True,4
ALNA,2022-05-12,NASDAQ,0.17,0.21,0.13,0.13,0.1,0.07,0.08,115.38,0.14,107725169.0,8402563.18,32584978.0,4697232.0,6012613.0,14431607.67,54300512.0,250673873.0,3772474.0,181814601.0,32740.0,147694.0,3.76,17.37,0.5,2.33,0.04,1.69,09:30:00,09:31:00,04:01:00,1.0,-329.0,330.0,True,False,3
CBIO,2022-05-23,NASDAQ,0.12,0.19,0.12,0.17,0.06,0.05,0.05,150.0,0.15,31477053.0,11961280.14,70228.0,78876.0,59968.0,69690.67,152475641.35,1830679758.19,1151406966.43,464259439.48,207712.25,2373033.97,2187.89,26268.65,4.84,58.16,36.58,14.75,09:30:00,13:24:00,08:30:00,234.0,-60.0,294.0,True,False,0
ADN,2022-06-16,NASDAQ,2.9,4.48,2.76,3.99,1.23,1.13,1.16,150.0,3.35,51612205.0,59870157.8,994072.0,445100.0,419734.0,619635.33,16492038.0,216436871.0,154428616.0,33710342.0,50347.0,659278.0,26.62,349.3,0.32,4.19,2.99,0.65,09:30:00,14:30:00,06:55:00,300.0,-155.0,455.0,True,False,3
AFIB,2022-06-27,NASDAQ,1.06,1.22,0.89,1.01,0.59,0.54,0.54,96.88,0.73,28336285.0,15256255.84,1825248.0,369333.0,239447.0,811342.67,21763506.0,140777229.0,97405987.0,16926265.0,39584.0,224503.0,26.82,173.51,0.77,4.97,3.44,0.6,09:30:00,08:47:00,06:04:00,-43.0,-206.0,163.0,False,False,0
KZR,2022-06-28,NASDAQ,11.01,11.02,7.83,8.29,6.09,5.68,5.78,90.48,6.71,60415586.0,349202087.08,12475582.0,2677970.0,788886.0,5314146.0,8270626.0,48722999.0,,35050969.0,27381.0,251104.0,1.56,9.17,0.14,0.81,,0.58,09:30:00,08:41:00,14:44:00,-49.0,314.0,-363.0,False,True,1
ALNA,2022-06-29,NASDAQ,0.26,0.44,0.23,0.26,0.13,0.12,0.12,117.23,0.33,107725169.0,12819295.11,28113466.0,1967000.0,5633091.0,11904519.0,30663424.0,576064289.0,92181616.0,435377551.0,20493.0,309073.0,2.58,48.39,0.28,5.35,0.86,4.04,09:30:00,09:53:00,07:13:00,23.0,-137.0,160.0,True,False,2
IINN,2022-07-06,NASDAQ,2.26,2.65,2.02,2.19,1.3,1.12,1.24,82.26,1.55,10091706.0,12513715.44,91138.0,19031.0,58490.0,56219.67,12142869.0,88746366.0,14774705.0,57073309.0,31785.0,224246.0,215.99,1578.56,1.2,8.79,1.46,5.66,09:30:00,09:38:00,08:30:00,8.0,-60.0,68.0,True,False,2
PLRX,2022-07-11,NASDAQ,16.01,23.0,15.85,23.0,8.93,8.5,8.88,80.29,16.09,36182297.0,321298797.36,89573.0,122502.0,122787.0,111620.67,11058609.0,83140971.0,56926012.0,349022.0,48821.0,572579.0,99.07,744.85,0.31,2.3,1.57,0.01,09:30:00,15:58:00,07:08:00,388.0,-142.0,530.0,True,False,0
GOEV,2022-07-12,NASDAQ,4.65,5.0,3.58,3.63,2.7,2.3,2.37,96.2,3.25,254326544.0,602753909.28,2458059.0,4884699.0,5097759.0,4146839.0,26616158.0,173979103.0,21527135.0,112902860.0,73590.0,522953.0,6.42,41.95,0.1,0.68,0.08,0.44,09:30:00,09:40:00,04:00:00,10.0,-330.0,340.0,True,False,1
XRTX,2022-07-13,NASDAQ,2.1,2.23,1.6,1.81,1.23,1.11,1.22,72.13,1.12,27563000.0,33626860.0,19422.0,7730.0,5406.0,10852.67,7174944.0,23221007.0,907804.0,13264218.0,27127.0,89722.0,661.12,2139.66,0.26,0.84,0.03,0.48,09:30:00,07:09:00,07:00:00,-141.0,-150.0,9.0,False,False,2
GOVX,2022-07-25,NASDAQ,1.11,1.86,1.01,1.59,0.7,0.62,0.64,74.8,1.24,12547829.0,7967871.42,877449.0,667989.0,748978.0,764805.33,25862344.0,213285628.0,141057595.0,28364997.0,46457.0,323938.0,33.82,278.88,2.06,17.0,11.24,2.26,09:30:00,15:02:00,08:13:00,332.0,-77.0,409.0,True,False,0
AYLA,2022-07-26,NASDAQ,1.58,2.42,1.5,1.69,0.89,0.7,0.87,81.61,1.72,14503743.0,12618256.41,1698406.0,134879.0,135795.0,656360.0,8690584.0,101955042.0,26560311.0,59146155.0,26174.0,244576.0,13.24,155.33,0.6,7.03,1.83,4.08,09:30:00,09:58:00,04:07:00,28.0,-323.0,351.0,True,False,1
APDN,2022-08-02,NASDAQ,1.33,4.35,1.3,2.8,0.71,0.66,0.68,95.3,3.73,8982520.0,6117096.12,130989.0,35142.0,91328.0,85819.67,14208759.0,117166145.0,65836772.0,11435662.0,35804.0,297490.0,165.57,1365.26,1.58,13.04,7.33,1.27,09:30:00,15:09:00,07:33:00,339.0,-117.0,456.0,True,False,1
APDN,2022-08-03,NASDAQ,5.55,5.76,3.59,4.1,4.35,1.3,2.8,98.21,5.14,8982520.0,25151056.0,117166145.0,130989.0,35142.0,39110758.67,18576604.0,108875331.0,17305756.0,62302226.0,58300.0,370511.0,0.47,2.78,2.07,12.12,1.93,6.94,09:30:00,08:00:00,14:53:00,-90.0,323.0,-413.0,False,True,2
BNSO,2022-08-08,NASDAQ,11.12,12.09,7.51,7.88,5.99,3.15,4.78,132.64,9.06,5828205.0,27858819.9,985943.0,1263.0,11477.0,332894.33,2736953.0,11415452.0,1067948.0,4786219.0,10995.0,103986.0,8.22,34.29,0.47,1.96,0.18,0.82,09:30:00,08:00:00,04:01:00,-90.0,-329.0,239.0,False,False,0
PSTV,2022-08-18,NASDAQ,1.07,1.2,0.71,0.85,0.58,0.5,0.55,94.19,0.75,22197635.0,12230896.88,22557239.0,3742844.0,69543845.0,31947976.0,20064797.0,93484207.0,3175156.0,64390365.0,35879.0,135151.0,0.63,2.93,0.9,4.21,0.14,2.9,09:30:00,08:24:00,11:35:00,-66.0,125.0,-191.0,False,True,3
HYRE,2022-09-06,NASDAQ,1.42,1.47,1.17,1.27,0.83,0.74,0.8,76.17,0.73,21973648.0,17649234.07,91319.0,172277.0,191586.0,151727.33,21662224.0,112267868.0,,81841163.0,37753.0,213789.0,142.77,739.93,0.99,5.11,,3.72,09:30:00,09:30:00,07:00:00,0.0,-150.0,150.0,True,False,1
AKRO,2022-09-13,NASDAQ,28.04,29.78,25.01,29.05,12.73,11.9,12.27,128.52,19.3,37571426.0,461001397.02,678845.0,418100.0,291954.0,462966.33,7570405.0,49698299.0,9081552.0,22521718.0,26952.0,449992.0,16.35,107.35,0.2,1.32,0.24,0.6,09:30:00,08:52:00,06:00:00,-38.0,-210.0,172.0,False,False,1
SPRO,2022-09-22,NASDAQ,2.04,3.18,1.85,2.2,0.9,0.81,0.82,148.27,2.47,35067477.0,28814945.85,477080.0,377738.0,446490.0,433769.33,41250164.0,218597316.0,77399480.0,82021631.0,83477.0,568473.0,95.1,503.95,1.18,6.23,2.21,2.34,09:30:00,10:56:00,04:05:00,86.0,-325.0,411.0,True,False,3
LOGC,2022-10-03,NASDAQ,2.03,2.03,2.01,2.01,0.3,0.27,0.27,644.95,1.77,32962733.0,8982344.74,102699.0,121721.0,237433.0,153951.0,3356836.0,14434177.0,,10001247.0,4847.0,24504.0,21.8,93.76,0.1,0.44,,0.3,09:30:00,09:08:00,07:00:00,-22.0,-150.0,128.0,False,False,0
BTB,2022-10-04,NASDAQ,3.97,6.5,3.9,4.8,2.01,1.68,1.68,136.13,4.88,101866794.0,11419267.61,3896912.0,96366.0,199281.0,1397519.67,1332214.93,12259144.53,5896562.93,4374427.67,1533.2,10716.6,0.95,8.77,0.01,0.12,0.06,0.04,09:30:00,10:48:00,06:16:00,78.0,-194.0,272.0,True,False,1
FNHC,2022-10-17,NASDAQ,0.94,1.13,0.76,0.83,0.65,0.35,0.52,80.73,1.03,17519237.0,9110003.24,42323982.0,41337786.0,8720633.0,30794133.67,7920821.0,57489831.0,9204112.0,37839873.0,10789.0,88116.0,0.26,1.87,0.45,3.28,0.53,2.16,09:30:00,09:38:00,04:20:00,8.0,-310.0,318.0,True,False,0
AKUS,2022-10-18,NASDAQ,13.11,13.35,12.9,13.19,7.61,6.9,7.01,87.02,8.01,36932597.0,258897504.97,152278.0,179013.0,184670.0,171987.0,5718625.0,17415160.0,9502814.0,1496964.0,2753.0,44644.0,33.25,101.26,0.15,0.47,0.26,0.04,09:30:00,06:51:00,06:50:00,-159.0,-160.0,1.0,False,False,1
USER,2022-10-27,NYSE,7.44,7.67,7.39,7.4,4.1,3.8,3.86,92.75,4.3,144713010.0,558592218.6,135881.0,455699.0,172076.0,254552.0,4464146.0,21340320.0,5093.0,15192885.0,1851.0,58682.0,17.54,83.83,0.03,0.15,0.0,0.1,09:30:00,09:31:00,08:42:00,1.0,-48.0,49.0,True,False,3
MACK,2022-11-09,NASDAQ,12.63,13.66,11.19,12.51,4.09,3.65,4.0,215.75,10.29,13410243.0,53640972.0,6127.0,30546.0,16785.0,17819.33,7485376.0,34396645.0,1516279.0,18841134.0,29634.0,244238.0,420.07,1930.3,0.56,2.56,0.11,1.4,09:30:00,07:36:00,04:40:00,-114.0,-290.0,176.0,False,False,2
SNAL,2022-11-11,NASDAQ,4.2,4.36,2.92,3.0,2.81,1.64,2.25,86.67,2.72,38000000.0,85500000.0,3613353.0,,,3613353.0,3952206.0,20072479.0,,13870780.0,14842.0,92600.0,1.09,5.56,0.1,0.53,,0.37,09:30:00,04:07:00,04:00:00,-323.0,-330.0,7.0,False,False,4
IMGO,2022-11-21,NASDAQ,35.67,35.75,35.44,35.59,18.48,17.07,17.4,105.0,21.39,33822201.0,588506297.4,151573.0,108394.0,51606.0,103857.67,2167362.0,20442978.0,,13200288.0,2290.0,48223.0,20.87,196.84,0.06,0.6,,0.39,09:30:00,06:59:00,06:45:00,-151.0,-165.0,14.0,False,False,0
HTGM,2022-12-12,NASDAQ,19.92,23.64,11.54,12.24,9.0,2.98,6.48,207.41,21.26,11049948.0,5966971.92,45437787.0,1260614.0,264446.0,15654282.33,2521109.25,12203841.25,144182.5,8652861.75,5658.17,30029.08,0.16,0.78,0.23,1.1,0.01,0.78,09:30:00,09:35:00,05:41:00,5.0,-229.0,234.0,True,False,0
APVO,2022-12-12,NASDAQ,6.88,7.2,3.81,3.91,3.85,3.36,3.47,98.09,4.33,5007241.0,17391149.44,117199.0,38078.0,27368.0,60881.67,8846819.0,39448370.0,340025.0,24537586.0,35259.0,219860.0,145.31,647.95,1.77,7.88,0.07,4.9,09:30:00,04:36:00,08:04:00,-294.0,-86.0,-208.0,False,False,0
CEI,2022-12-19,NYSE,6.0,7.45,5.0,5.36,3.5,2.85,3.1,93.55,4.59,719145888.0,44587045.06,204139104.0,48831567.0,30630024.0,94533565.0,2654589.44,15846131.26,1536151.92,10926745.94,1302.48,6984.02,0.03,0.17,0.0,0.02,0.0,0.02,09:30:00,04:02:00,04:00:00,-328.0,-330.0,2.0,False,False,0
VERO,2022-12-21,NASDAQ,0.49,0.55,0.29,0.3,0.3,0.24,0.25,94.44,0.31,73875328.0,18616582.66,228542.0,254646.0,249613.0,244267.0,17583177.0,78149721.0,2573760.0,53238632.0,24217.0,92049.0,71.98,319.94,0.24,1.06,0.03,0.72,09:30:00,08:05:00,15:57:00,-85.0,387.0,-472.0,False,True,2
APE,2022-12-22,NYSE,1.23,1.38,1.03,1.2,0.72,0.68,0.69,79.56,0.73,531716231.0,364225618.24,8337470.0,7254474.0,12141397.0,9244447.0,29390268.0,180271312.0,12069010.0,131543291.0,44036.0,301652.0,3.18,19.5,0.06,0.34,0.02,0.25,09:30:00,08:48:00,08:29:00,-42.0,-61.0,19.0,False,False,3
XPON,2022-12-23,NASDAQ,2.99,3.74,2.13,2.35,1.0,0.9,0.98,204.33,2.84,6802464.0,6683420.88,4121070.0,42199.0,16440.0,1393236.33,7191075.0,49054556.0,1744573.0,35419489.0,32166.0,196999.0,5.16,35.21,1.06,7.21,0.26,5.21,09:30:00,09:31:00,14:14:00,1.0,284.0,-283.0,True,True,4
ELYS,2022-12-27,NASDAQ,0.35,0.5,0.28,0.37,0.28,0.12,0.17,102.46,0.39,61767845.0,10784665.74,13696353.0,197296.0,277773.0,4723807.33,5163935.0,92871660.0,37119677.0,47898514.0,6587.0,94745.0,1.09,19.66,0.08,1.5,0.6,0.78,09:30:00,10:17:00,06:58:00,47.0,-152.0,199.0,True,False,1
JSPR,2023-01-03,NASDAQ,1.5,3.8,1.47,2.74,0.49,0.47,0.48,210.62,3.41,37984368.0,18342651.31,190406.0,905822.0,43166.0,379798.0,14295436.0,63698422.0,25938112.0,17300927.0,30788.0,173312.0,37.64,167.72,0.38,1.68,0.68,0.46,09:30:00,12:51:00,08:00:00,201.0,-90.0,291.0,True,False,1
VVOS,2023-01-04,NASDAQ,2.06,2.96,1.75,1.88,0.89,0.45,0.74,178.38,2.62,23012119.0,17028968.06,1719613.0,58834.0,161614.0,646687.0,23352190.0,113469683.0,26267146.0,58441780.0,68351.0,323459.0,36.11,175.46,1.01,4.93,1.14,2.54,09:30:00,10:36:00,04:57:00,66.0,-273.0,339.0,True,False,2
BLPH,2023-01-05,NASDAQ,3.43,3.5,2.05,2.29,0.98,0.8,0.91,274.95,2.83,9545451.0,8732178.57,32003.0,7575.0,38019.0,25865.67,12680960.0,59173022.0,,42173011.0,55787.0,238285.0,490.26,2287.71,1.33,6.2,,4.42,09:30:00,09:30:00,08:30:00,0.0,-60.0,60.0,True,False,3
ABVC,2023-01-05,NASDAQ,1.28,1.87,1.01,1.07,0.62,0.6,0.62,106.45,1.27,32632329.0,20232043.98,21573.0,47619.0,40626.0,36606.0,8052294.0,43788026.0,7593869.0,25357258.0,27672.0,134008.0,219.97,1196.2,0.25,1.34,0.23,0.78,09:30:00,09:57:00,08:30:00,27.0,-60.0,87.0,True,False,3
SPRB,2023-01-06,NASDAQ,3.17,3.38,2.19,2.42,1.29,1.19,1.25,153.6,2.41,23560250.0,29450312.5,3825245.0,40967.0,36009.0,1300740.33,15105896.0,63553375.0,,43851356.0,72297.0,260951.0,11.61,48.86,0.64,2.7,,1.86,09:30:00,09:30:00,04:51:00,0.0,-279.0,279.0,True,False,4
CLXT,2023-01-17,NASDAQ,0.48,0.51,0.32,0.35,0.19,0.16,0.19,156.76,0.38,48844619.0,9070445.75,453870.0,2145743.0,416121.0,1005244.67,21639551.0,83988999.0,,58018380.0,28768.0,105328.0,21.53,83.55,0.44,1.72,,1.19,09:30:00,09:18:00,06:30:00,-12.0,-180.0,168.0,False,False,1
GNS,2023-01-20,NYSE,5.07,5.19,2.77,3.24,2.24,0.74,2.09,142.58,4.89,16155810.0,33765642.9,269659618.0,5846108.0,14780071.0,96761932.33,47634858.0,231767290.0,2940696.0,163259580.0,184114.0,807786.0,0.49,2.4,2.95,14.35,0.18,10.11,09:30:00,09:15:00,04:00:00,-15.0,-330.0,315.0,False,False,4
HLBZ,2023-01-20,NASDAQ,0.27,0.37,0.19,0.2,0.14,0.11,0.12,115.27,0.26,83871840.0,10324623.5,24430898.0,19042018.0,15425891.0,19632935.67,87190960.0,644150410.0,102982649.0,411918863.0,63142.0,387552.0,4.44,32.81,1.04,7.68,1.23,4.91,09:30:00,09:46:00,06:54:00,16.0,-156.0,172.0,True,False,4
HSCS,2023-02-03,NASDAQ,2.63,3.95,2.09,3.4,1.97,1.4,1.42,85.21,3.24,8210503.0,11658914.26,852234.0,982505.0,5119875.0,2318204.67,5988457.0,66525316.0,50178042.0,6947248.0,21528.0,211656.0,2.58,28.7,0.73,8.1,6.11,0.85,09:30:00,14:47:00,04:09:00,317.0,-321.0,638.0,True,False,4
CELZ,2023-02-08,NASDAQ,1.37,1.42,0.98,1.04,0.53,0.49,0.52,164.84,0.99,14076246.0,7281642.06,139454.0,48060.0,183824.0,123779.33,32336035.0,137828477.0,,98001417.0,67749.0,299993.0,261.24,1113.5,2.3,9.79,,6.96,09:30:00,09:30:00,08:00:00,0.0,-90.0,90.0,True,False,2
HPCO,2023-02-09,NASDAQ,1.35,4.49,1.25,4.4,0.83,0.74,0.76,78.81,3.75,32982605.0,24901866.77,2356782.0,295379.0,570110.0,1074090.33,4127258.0,134913814.0,121903568.0,1522097.0,16417.0,430938.0,3.84,125.61,0.13,4.09,3.7,0.05,09:30:00,15:52:00,08:30:00,382.0,-60.0,442.0,True,False,3
WLDS,2023-02-09,NASDAQ,1.12,1.29,0.86,0.91,0.64,0.6,0.63,77.92,0.81,11136850.0,7010647.08,73505.0,217164.0,246898.0,179189.0,21141774.0,63549571.0,2053513.0,34818712.0,45569.0,146205.0,117.99,354.65,1.9,5.71,0.18,3.13,09:30:00,09:31:00,06:06:00,1.0,-204.0,205.0,True,False,3
RNAZ,2023-02-15,NASDAQ,0.9,0.91,0.61,0.67,0.54,0.44,0.47,90.96,0.63,12977234.0,6099299.98,2854494.0,317762.0,209907.0,1127387.67,13846493.0,40724053.0,,24867021.0,29311.0,88099.0,12.28,36.12,1.07,3.14,,1.92,09:30:00,07:01:00,14:22:00,-149.0,292.0,-441.0,False,True,2
NEXI,2023-02-16,NASDAQ,0.73,0.81,0.55,0.6,0.43,0.4,0.41,78.05,0.47,26078451.0,10692164.91,55603.0,102489.0,116013.0,91368.33,16695799.0,62588476.0,8184459.0,34348984.0,29187.0,109510.0,182.73,685.01,0.64,2.4,0.31,1.32,09:30:00,09:35:00,07:01:00,5.0,-149.0,154.0,True,False,3
TA,2023-02-16,NASDAQ,84.5,84.6,84.05,84.43,50.09,47.01,49.44,70.91,41.55,14837240.0,733553145.6,88041.0,84305.0,69423.0,80589.67,1123437.0,10597726.0,7913491.0,278774.0,931.0,51144.0,13.94,131.5,0.08,0.71,0.53,0.02,09:30:00,08:30:00,08:00:00,-60.0,-90.0,30.0,False,False,3
IBIO,2023-02-17,NYSE,1.63,1.99,1.33,1.48,0.9,0.75,0.75,117.28,1.29,12369154.0,9279339.33,4553430.0,413224.0,688477.0,1885043.67,9365401.0,80345730.0,44767815.0,21369035.0,25935.0,184741.0,4.97,42.62,0.76,6.5,3.62,1.73,09:30:00,04:07:00,11:42:00,-323.0,132.0,-455.0,False,True,4
LHDX,2023-02-27,NASDAQ,0.69,0.75,0.43,0.51,0.18,0.12,0.14,396.29,0.64,40598954.0,5683853.56,81576703.0,27163087.0,5986231.0,38242007.0,63445969.0,278470416.0,,196771178.0,80248.0,313899.0,1.66,7.28,1.56,6.86,,4.85,09:30:00,09:15:00,06:58:00,-15.0,-152.0,137.0,False,False,0
CDIO,2023-02-28,NASDAQ,3.78,4.0,2.9,3.45,1.34,1.12,1.33,183.19,2.94,9514743.0,12700278.96,232839.0,17453.0,23861.0,91384.33,19764075.0,100099162.0,,72530289.0,79171.0,368053.0,216.27,1095.36,2.08,10.52,,7.62,09:30:00,09:30:00,08:00:00,0.0,-90.0,90.0,True,False,1
OBSV,2023-03-03,NASDAQ,0.21,0.29,0.18,0.23,0.12,0.1,0.11,97.08,0.21,108620471.0,11513769.93,23876932.0,9097273.0,31853412.0,21609205.67,27967195.0,197590304.0,143664527.0,17667051.0,29326.0,157223.0,1.29,9.14,0.26,1.82,1.32,0.16,09:30:00,15:20:00,12:07:00,350.0,157.0,193.0,True,True,4
UNCY,2023-03-06,NASDAQ,1.41,1.63,1.13,1.24,0.52,0.48,0.49,187.76,1.18,15088670.0,7393448.3,70241.0,18759.0,156169.0,81723.0,22095070.0,103033496.0,16856548.0,58099264.0,57840.0,268294.0,270.37,1260.76,1.46,6.83,1.12,3.85,09:30:00,09:47:00,07:00:00,17.0,-150.0,167.0,True,False,0
